t_monotonic,t_since_run_start,timestamp_unix,event,details
11848.226535274,0.0003888470000674715,1784056076.3389575,run_start,
11848.227405116,0.0012586890006787144,1784056076.339827,source_vm_started,pid=21990
11848.328807348,0.1026609210002789,1784056076.4412293,source_qmp_ready,
11861.61828488,13.39213845300037,1784056089.730707,source_ssh_ready,
11861.777552895,13.551406468001005,1784056089.8899748,source_postgres_ready,
11862.194746631,13.968600203999813,1784056090.3071687,benchmark_start,
11962.194829724,113.9686832970001,1784056190.3072524,destination_boot_start,
11962.195117372,113.96897094500127,1784056190.3075392,destination_process_started,pid=22165
11962.296561602,114.07041517499965,1784056190.4089837,destination_qmp_ready,
11962.298776342,114.07262991500102,1784056190.4111981,migration_started,
12075.24473911,227.01859268299995,1784056303.3571615,migration_end,
12075.549656581,227.32351015400127,1784056303.6620789,source_terminate_requested,pid=21990
12075.663480651,227.43733422399964,1784056303.775903,source_terminated,pid=21990
12075.820575581,227.59442915399995,1784056303.9329977,benchmark_end,
